cust_id,gender,age,province,religion,work_type,work_sector,tenure
154898,F,50,ZUI,C,Part-time,Education,219
154899,M,20,NOH,O,Unemployed,,28
154900,M,64,ZUI,C,Part-time,Education,239
154901,F,64,ZUI,U,Part-time,Education,259
154902,F,68,ZUI,U,Unemployed,,191
154903,F,41,ZUI,U,Full-time,Finance,219
154904,M,55,NOB,C,Full-time,Education,255
154905,M,28,ZUI,U,Full-time,Technology,120
154906,F,68,GEL,C,Retired,,156
154908,M,41,NOB,U,Part-time,Education,216
154909,M,60,NOB,C,Unemployed,,224
154910,F,35,NOH,C,Full-time,Technology,88
154911,F,53,NOB,O,Self-employed,Education,91
154912,F,52,NOH,C,Full-time,Public Sector,123
154913,F,63,NOB,U,Full-time,Finance,214
154914,M,66,ZEE,C,Retired,,92
154915,F,27,GEL,C,Full-time,Technology,108
154916,F,28,UTR,U,Part-time,Public Sector,42
154917,M,75,GEL,U,Retired,,240
154918,F,65,NOH,M,Retired,,241
154919,M,50,NOB,U,Full-time,Public Sector,181
154920,F,33,ZUI,O,Part-time,Education,98
154921,F,49,ZUI,U,Part-time,Retail,64
154923,F,54,ZUI,U,Full-time,Manufacturing,100
154924,M,57,NOH,O,Full-time,Retail,73
154925,F,23,NOB,C,Full-time,Public Sector,60
154926,F,60,NOH,C,Full-time,Manufacturing,222
154927,F,61,NOB,U,Self-employed,Healthcare,147
154928,M,65,ZUI,U,Retired,,163
154929,M,65,GEL,C,Retired,,50
154930,F,73,ZUI,U,Retired,,240
154931,M,62,ZUI,M,Self-employed,Technology,246
154934,M,29,UTR,C,Full-time,Manufacturing,132
154935,M,63,GEL,C,Part-time,Healthcare,302
154936,F,27,NOH,U,Full-time,Public Sector,108
154937,F,27,OVE,U,Full-time,Manufacturing,108
154938,F,65,ZUI,J,Retired,,126
154939,F,20,OVE,U,Unemployed,,41
154940,F,30,NOH,M,Full-time,Technology,79
154941,F,41,GEL,U,Self-employed,Manufacturing,137
154942,F,39,ZUI,M,Self-employed,Healthcare,97
154943,M,29,UTR,C,Full-time,Manufacturing,115
154944,F,36,ZUI,U,Full-time,Finance,36
154945,M,28,FLE,U,Full-time,Technology,120
154946,F,61,OVE,C,Part-time,Healthcare,90
154947,F,65,GRO,M,Retired,,93
154948,M,38,GEL,C,Full-time,Manufacturing,118
154949,F,64,DRE,C,Full-time,Technology,278
154951,F,54,UTR,O,Full-time,Education,56
154952,F,67,NOB,C,Retired,,75
154953,M,49,ZUI,C,Full-time,Finance,227
154954,M,45,ZUI,U,Full-time,Finance,218
154955,M,22,ZUI,U,Part-time,Public Sector,48
154956,F,42,LIM,C,Unemployed,,111
154957,F,24,NOB,U,Full-time,Healthcare,45
154958,F,34,UTR,C,Part-time,Manufacturing,25
154959,F,54,UTR,U,Full-time,Technology,172
154961,M,43,UTR,M,Part-time,Retail,126
154962,F,52,ZUI,U,Full-time,Finance,214
154963,F,32,LIM,M,Self-employed,Manufacturing,168
154964,M,62,NOH,C,Full-time,Healthcare,127
154965,M,37,NOH,C,Full-time,Education,49
154969,F,28,GEL,U,Full-time,Healthcare,120
154970,F,64,NOB,U,Full-time,Technology,239
154971,F,57,NOB,O,Full-time,Healthcare,214
154972,M,50,NOB,U,Full-time,Retail,220
154973,F,58,NOB,U,Full-time,Education,181
154974,M,55,GRO,M,Full-time,Technology,170
154975,M,24,NOH,C,Full-time,Healthcare,72
154976,M,80,OVE,U,Part-time,Retail,244
154978,F,48,NOH,U,Full-time,Healthcare,120
154979,M,47,GEL,U,Part-time,Education,95
154980,F,23,UTR,U,Part-time,Manufacturing,60
154981,F,31,NOH,O,Full-time,Finance,156
154982,F,53,DRE,C,Full-time,Public Sector,161
154987,F,37,ZUI,U,Full-time,Manufacturing,131
154988,M,55,ZUI,C,Full-time,Retail,187
154990,M,47,NOB,U,Part-time,Healthcare,178
154991,M,59,ZUI,J,Part-time,Technology,169
154992,F,63,NOB,C,Part-time,Public Sector,230
154993,F,34,ZUI,J,Full-time,Technology,192
154994,M,22,NOH,U,Full-time,Healthcare,48
154995,M,53,GEL,C,Self-employed,Technology,245
154996,M,36,GRO,U,Full-time,Education,73
154997,F,58,LIM,U,Part-time,Public Sector,250
154998,M,51,UTR,U,Part-time,Technology,171
155000,F,57,ZUI,C,Full-time,Healthcare,195
155001,F,54,ZUI,C,Part-time,Healthcare,48
155003,M,59,GEL,C,Full-time,Public Sector,57
155004,M,28,FRI,O,Full-time,Manufacturing,73
155005,M,53,GRO,U,Full-time,Technology,135
155006,F,48,NOH,C,Part-time,Public Sector,246
155008,F,26,FRI,U,Full-time,Finance,43
155009,M,40,NOB,U,Full-time,Technology,97
155010,M,74,NOH,C,Retired,,260
155011,F,50,NOH,U,Part-time,Education,218
155013,F,58,UTR,O,Full-time,Public Sector,162
155015,F,33,NOB,U,Part-time,Public Sector,180
155016,F,37,NOH,U,Self-employed,Manufacturing,128
155018,F,45,NOH,C,Unemployed,,103
155019,M,55,GEL,U,Full-time,Public Sector,96
155020,M,21,ZUI,M,Part-time,Healthcare,28
155022,F,65,GRO,C,Retired,,51
155023,M,39,DRE,C,Self-employed,Retail,235
155024,M,28,NOH,J,Full-time,Technology,120
155025,F,36,GEL,U,Full-time,Technology,50
155026,M,66,ZUI,C,Self-employed,Retail,202
155027,F,53,ZUI,U,Full-time,Manufacturing,235
155028,F,44,ZUI,U,Part-time,Technology,37
155029,F,39,FLE,J,Self-employed,Technology,66
155030,F,25,UTR,M,Full-time,Finance,84
155031,F,26,ZUI,M,Full-time,Manufacturing,96
155032,F,42,ZUI,C,Full-time,Healthcare,243
155033,M,58,NOH,C,Full-time,Technology,238
155034,F,30,UTR,J,Part-time,Education,144
155035,M,61,NOB,C,Full-time,Finance,166
155037,F,33,ZUI,C,Full-time,Education,61
155038,F,29,NOH,J,Part-time,Public Sector,132
155039,M,42,NOB,J,Full-time,Retail,219
155041,F,42,NOH,U,Full-time,Education,225
155042,F,68,ZUI,C,Part-time,Retail,295
155043,M,32,NOB,U,Full-time,Public Sector,168
155044,M,28,ZUI,U,Full-time,Technology,97
155046,F,25,NOB,U,Full-time,Public Sector,53
155047,F,59,NOB,C,Self-employed,Technology,224
155048,F,20,ZUI,J,Student,,29
155049,F,36,NOH,C,Full-time,Public Sector,204
155050,M,25,GRO,U,Part-time,Public Sector,84
155051,M,50,GRO,U,Full-time,Healthcare,52
155052,F,59,NOH,C,Full-time,Finance,85
155053,F,69,NOH,J,Retired,,194
155055,M,53,ZUI,U,Part-time,Public Sector,53
155056,M,45,ZUI,C,Full-time,Retail,226
155057,F,26,ZUI,J,Full-time,Healthcare,96
155058,F,51,LIM,U,Full-time,Technology,189
155059,F,21,ZUI,U,Student,,38
155060,F,51,ZUI,U,Full-time,Finance,92
155061,M,49,NOB,C,Full-time,Finance,105
155062,F,37,NOH,U,Full-time,Retail,52
155063,F,34,UTR,C,Full-time,Technology,57
155064,F,26,ZUI,J,Unemployed,,96
155065,M,29,NOH,J,Part-time,Healthcare,56
155066,F,67,FRI,U,Retired,,276
155067,F,50,ZUI,C,Full-time,Public Sector,198
155068,F,32,NOH,U,Part-time,Retail,53
155069,F,66,LIM,C,Retired,,99
155070,F,47,GEL,C,Self-employed,Education,136
155071,M,29,NOB,U,Part-time,Finance,40
155072,M,46,NOH,O,Unemployed,,140
155073,F,24,NOH,C,Part-time,Manufacturing,72
155074,F,27,LIM,U,Full-time,Technology,39
155075,F,33,ZUI,M,Full-time,Education,180
155076,M,21,OVE,U,Part-time,Retail,36
155077,F,44,ZUI,C,Part-time,Education,187
155078,M,26,GEL,U,Full-time,Public Sector,35
155079,F,28,GEL,U,Full-time,Finance,85
155080,F,70,DRE,C,Retired,,201
155081,F,68,GEL,U,Retired,,218
155082,M,45,ZUI,U,Full-time,Finance,236
155084,M,33,ZUI,C,Full-time,Finance,180
155085,F,65,UTR,U,Retired,,124
155086,M,49,NOB,U,Part-time,Education,86
155087,F,60,LIM,C,Full-time,Finance,229
155088,F,45,OVE,C,Part-time,Technology,86
155089,F,29,FRI,J,Full-time,Manufacturing,41
155090,M,53,GEL,U,Full-time,Education,180
155091,M,24,NOH,O,Full-time,Finance,72
155092,F,23,LIM,U,Unemployed,,60
155093,F,89,NOH,C,Retired,,237
155094,F,31,OVE,U,Part-time,Healthcare,86
155095,M,40,NOH,C,Part-time,Retail,44
155096,M,62,NOH,M,Part-time,Manufacturing,109
155097,M,47,NOB,U,Full-time,Finance,159
155098,M,57,GEL,U,Part-time,Healthcare,225
155099,F,57,NOB,O,Unemployed,,45
155101,M,37,NOB,U,Full-time,Public Sector,83
155102,F,60,GEL,U,Full-time,Technology,87
155103,M,52,OVE,O,Full-time,Finance,193
155104,F,51,GEL,U,Full-time,Technology,252
155105,F,41,GEL,J,Self-employed,Technology,44
155107,M,50,NOH,O,Part-time,Education,69
155110,M,47,ZUI,C,Full-time,Healthcare,123
155112,F,45,ZUI,U,Full-time,Manufacturing,88
155114,F,36,ZUI,U,Full-time,Technology,216
155115,M,45,ZUI,U,Full-time,Technology,62
155116,F,82,DRE,J,Retired,,261
155117,M,55,ZUI,M,Part-time,Healthcare,167
155118,F,65,NOB,U,Retired,,54
155119,F,53,NOH,C,Part-time,Healthcare,214
155120,M,19,ZUI,C,Part-time,Retail,34
155122,F,50,NOH,U,Part-time,Retail,209
155123,M,40,ZEE,U,Part-time,Healthcare,55
155125,M,31,NOH,U,Full-time,Manufacturing,156
155126,M,56,NOH,C,Full-time,Manufacturing,222
155127,F,59,UTR,U,Part-time,Finance,233
155128,M,39,FRI,O,Part-time,Retail,106
155129,F,31,GEL,U,Part-time,Healthcare,156
155130,F,54,ZUI,M,Full-time,Technology,31
155131,F,59,GEL,U,Part-time,Retail,215
155132,M,45,NOH,U,Full-time,Healthcare,155
155133,F,34,ZUI,U,Full-time,Technology,133
155134,M,22,NOH,U,Student,,48
155135,M,63,ZUI,O,Part-time,Retail,231
155136,F,67,ZUI,M,Part-time,Education,212
155137,M,51,ZUI,U,Full-time,Technology,231
155138,M,32,NOB,U,Part-time,Technology,78
155139,M,31,UTR,C,Full-time,Retail,156
155141,F,69,NOH,M,Retired,,258
155142,M,52,ZUI,J,Self-employed,Education,190
155143,M,47,GEL,M,Part-time,Retail,241
155145,F,76,NOB,O,Retired,,265
155147,F,46,GEL,M,Full-time,Education,240
155148,M,57,ZUI,U,Unemployed,,126
155149,M,28,NOB,U,Unemployed,,32
155150,M,25,NOB,M,Self-employed,Technology,32
155151,F,23,NOH,U,Part-time,Retail,60
155153,F,54,FRI,U,Full-time,Retail,170
155154,F,52,UTR,O,Part-time,Healthcare,147
155155,F,37,ZUI,C,Full-time,Manufacturing,224
155156,F,50,FRI,U,Part-time,Retail,196
155157,F,34,GEL,U,Full-time,Retail,192
155158,F,60,NOH,O,Unemployed,,258
155159,F,61,NOH,C,Full-time,Public Sector,120
155160,F,21,NOH,C,Student,,41
155161,M,54,FRI,M,Full-time,Finance,48
155162,M,67,ZEE,C,Retired,,42
155163,M,27,GEL,C,Full-time,Education,108
155165,M,40,NOB,U,Full-time,Manufacturing,106
155166,M,56,UTR,C,Self-employed,Retail,207
155168,M,57,NOB,C,Full-time,Technology,105
155169,M,38,LIM,U,Full-time,Healthcare,169
155170,F,59,NOH,C,Full-time,Manufacturing,160
155171,M,23,ZUI,C,Full-time,Public Sector,60
155172,F,38,ZUI,M,Full-time,Manufacturing,101
155173,M,30,ZUI,C,Part-time,Retail,144
155174,F,70,DRE,C,Retired,,107
155175,M,22,NOH,C,Part-time,Manufacturing,48
155176,F,53,ZUI,U,Full-time,Manufacturing,125
155177,M,19,ZUI,J,Student,,25
155178,F,47,GEL,C,Part-time,Public Sector,164
155179,M,60,ZUI,C,Part-time,Retail,132
155181,F,45,GRO,C,Full-time,Finance,28
155183,M,33,GEL,U,Self-employed,Technology,141
155184,F,25,DRE,U,Part-time,Healthcare,73
155185,M,31,ZUI,C,Full-time,Technology,104
155186,M,63,ZUI,J,Part-time,Education,301
155187,M,25,ZUI,U,Part-time,Public Sector,84
155188,F,54,ZUI,C,Part-time,Retail,246
155190,F,43,GEL,U,Full-time,Education,101
155191,F,54,FRI,J,Full-time,Technology,199
155192,F,48,NOB,U,Full-time,Retail,32
155193,M,56,NOH,U,Full-time,Healthcare,235
155194,M,68,ZUI,U,Retired,,211
155195,F,52,GEL,U,Full-time,Healthcare,53
155196,F,50,LIM,U,Part-time,Retail,208
155197,M,58,ZUI,U,Part-time,Education,283
155198,M,63,UTR,U,Full-time,Manufacturing,164
155199,M,47,ZUI,C,Full-time,Public Sector,179
155200,M,21,ZUI,J,Student,,36
155201,F,37,ZUI,C,Full-time,Education,84
155202,M,50,NOH,O,Full-time,Healthcare,60
155203,F,67,NOH,U,Retired,,161
155204,M,29,ZEE,U,Unemployed,,132
155205,F,65,ZUI,U,Retired,,242
155209,M,49,ZEE,C,Full-time,Education,198
155210,M,39,LIM,M,Full-time,Finance,57
155211,F,51,ZUI,U,Part-time,Retail,140
155212,M,65,FLE,J,Retired,,63
155213,F,42,GEL,U,Part-time,Public Sector,39
155214,F,27,UTR,C,Full-time,Manufacturing,108
155215,F,44,GEL,J,Full-time,Manufacturing,109
155216,F,63,FRI,U,Part-time,Education,151
155217,M,73,GEL,C,Retired,,101
155218,M,61,LIM,C,Full-time,Technology,260
155219,M,41,OVE,U,Full-time,Retail,154
155220,F,25,NOB,C,Full-time,Finance,84
155221,F,55,FRI,M,Full-time,Manufacturing,30
155223,F,57,UTR,C,Full-time,Manufacturing,147
155224,F,28,NOH,M,Full-time,Manufacturing,120
155225,F,50,GEL,U,Full-time,Healthcare,205
155226,F,24,FRI,M,Full-time,Healthcare,72
155227,F,63,LIM,C,Part-time,Healthcare,55
155229,F,39,ZUI,C,Full-time,Education,122
155230,F,53,GEL,J,Full-time,Technology,196
155231,F,49,GEL,M,Full-time,Public Sector,239
155232,M,30,ZEE,M,Part-time,Education,144
155233,F,41,NOH,C,Part-time,Retail,151
155234,M,25,NOB,C,Part-time,Retail,48
155235,F,25,NOH,M,Full-time,Healthcare,40
155236,M,50,ZEE,U,Part-time,Technology,119
155237,F,26,ZUI,C,Full-time,Manufacturing,96
155238,F,21,OVE,U,Part-time,Public Sector,36
155239,M,25,LIM,U,Full-time,Manufacturing,84
155241,F,35,FLE,J,Part-time,Finance,40
155242,M,67,NOB,C,Retired,,128
155243,F,57,ZUI,U,Full-time,Education,273
155244,M,46,ZUI,O,Part-time,Retail,115
155245,M,77,GEL,U,Retired,,292
155246,F,56,LIM,C,Part-time,Technology,259
155247,F,42,LIM,C,Part-time,Education,122
155248,F,77,ZUI,C,Retired,,209
155249,F,22,ZUI,C,Student,,48
155251,F,24,UTR,U,Unemployed,,72
155252,M,56,ZUI,C,Full-time,Public Sector,244
155253,F,29,NOB,J,Full-time,Finance,113
155254,F,64,NOH,U,Part-time,Public Sector,120
155255,F,22,ZUI,U,Part-time,Finance,48
155256,M,47,GEL,U,Self-employed,Healthcare,212
155257,M,42,NOB,M,Full-time,Retail,176
155259,M,53,ZUI,O,Part-time,Retail,160
155260,F,70,LIM,C,Retired,,176
155261,F,27,ZUI,C,Part-time,Retail,108
155264,M,30,NOH,U,Unemployed,,68
155265,F,22,GEL,U,Student,,48
155267,M,60,ZUI,U,Part-time,Public Sector,132
155268,M,30,NOB,C,Full-time,Manufacturing,144
155269,F,57,LIM,C,Part-time,Education,245
155270,M,62,GEL,U,Full-time,Public Sector,318
155271,M,68,LIM,U,Retired,,126
155272,M,67,GEL,C,Retired,,61
155273,M,33,ZUI,O,Full-time,Manufacturing,84
155274,F,54,NOB,U,Unemployed,,169
155275,M,47,OVE,U,Full-time,Retail,48
155276,F,63,FLE,U,Full-time,Technology,242
155277,M,68,OVE,C,Retired,,68
155278,F,52,NOH,C,Full-time,Technology,165
155279,M,55,DRE,U,Full-time,Finance,196
155280,F,32,NOB,J,Self-employed,Technology,53
155281,F,39,NOH,U,Full-time,Healthcare,237
155282,M,34,NOB,O,Unemployed,,121
155284,F,50,NOH,C,Part-time,Retail,108
155286,M,61,NOH,U,Part-time,Education,215
155287,F,38,ZUI,C,Full-time,Technology,62
155288,M,59,ZUI,C,Full-time,Retail,143
155289,M,19,FRI,U,Self-employed,Finance,26
155291,F,33,LIM,J,Full-time,Healthcare,84
155292,F,32,NOH,U,Full-time,Finance,37
155293,M,72,LIM,U,Retired,,220
155294,M,57,NOB,J,Part-time,Manufacturing,44
155297,F,43,ZUI,C,Full-time,Retail,207
155298,F,45,FRI,U,Full-time,Finance,82
155299,F,60,FRI,C,Part-time,Public Sector,99
155300,M,21,ZUI,U,Student,,27
155301,M,20,GEL,C,Student,,41
155302,F,25,UTR,J,Full-time,Technology,84
155303,M,30,GEL,U,Part-time,Healthcare,44
155304,F,71,LIM,U,Retired,,229
155305,M,64,GEL,U,Part-time,Retail,251
155308,M,20,OVE,O,Student,,39
155309,M,71,LIM,U,Retired,,196
155310,M,52,OVE,U,Full-time,Healthcare,162
155311,F,77,GEL,J,Retired,,219
155312,F,65,NOB,C,Retired,,172
155313,F,57,UTR,O,Self-employed,Retail,120
155314,M,50,DRE,C,Full-time,Public Sector,141
155315,F,63,DRE,M,Full-time,Retail,122
155317,F,33,NOB,C,Full-time,Manufacturing,180
155318,M,49,GRO,M,Part-time,Public Sector,204
155319,F,64,GEL,U,Part-time,Education,214
155320,M,65,GEL,U,Part-time,Healthcare,63
155321,F,33,ZEE,C,Full-time,Manufacturing,40
155323,M,34,FLE,J,Self-employed,Education,90
155324,F,45,NOH,U,Full-time,Manufacturing,83
155325,F,44,UTR,O,Full-time,Retail,49
155326,F,59,GEL,C,Full-time,Technology,96
155327,M,24,NOB,U,Full-time,Healthcare,72
155329,M,47,LIM,J,Full-time,Public Sector,37
155330,M,21,UTR,O,Full-time,Manufacturing,36
155331,M,63,ZUI,J,Full-time,Public Sector,196
155333,F,57,GRO,C,Part-time,Retail,278
155334,F,29,ZUI,O,Self-employed,Retail,126
155335,M,59,OVE,U,Part-time,Manufacturing,188
155336,F,61,UTR,U,Full-time,Finance,81
155337,F,44,GEL,U,Full-time,Public Sector,64
155339,F,34,UTR,U,Full-time,Public Sector,122
155340,F,59,FRI,J,Full-time,Technology,126
155341,M,36,NOH,M,Full-time,Public Sector,57
155342,F,52,ZEE,C,Unemployed,,192
155343,M,56,UTR,U,Full-time,Education,193
155344,M,27,NOH,M,Full-time,Finance,108
155345,F,41,OVE,U,Full-time,Technology,181
155346,M,25,FLE,U,Full-time,Manufacturing,84
155347,F,25,OVE,C,Full-time,Technology,84
155349,F,20,FRI,C,Student,,24
155350,M,39,FRI,C,Unemployed,,243
155351,M,20,NOH,M,Full-time,Education,28
155352,M,53,NOH,J,Self-employed,Public Sector,107
155354,M,35,ZUI,O,Part-time,Education,78
155355,M,63,NOH,C,Part-time,Retail,185
155356,M,23,ZUI,C,Unemployed,,60
155357,F,39,LIM,C,Full-time,Public Sector,157
155358,M,27,UTR,J,Part-time,Retail,60
155359,M,29,UTR,M,Part-time,Technology,132
155360,M,29,ZUI,C,Part-time,Manufacturing,132
155361,M,44,ZUI,C,Part-time,Retail,222
155362,M,32,ZUI,U,Part-time,Finance,116
155363,M,51,ZUI,U,Full-time,Technology,165
155364,F,28,LIM,U,Full-time,Manufacturing,120
155365,M,63,NOH,C,Part-time,Healthcare,229
155366,F,64,ZUI,U,Part-time,Retail,167
155367,F,29,NOH,M,Full-time,Finance,81
155368,M,21,LIM,C,Full-time,Public Sector,36
155369,M,45,NOH,U,Part-time,Retail,231
155370,F,34,ZUI,U,Full-time,Manufacturing,109
155371,M,44,GRO,U,Full-time,Retail,167
155372,M,53,GRO,U,Part-time,Education,216
155373,F,48,OVE,U,Full-time,Finance,62
155376,F,28,OVE,M,Self-employed,Education,120
155377,F,66,NOB,M,Retired,,244
155378,M,20,GEL,U,Student,,38
155379,F,75,NOB,U,Unemployed,,154
155380,F,67,OVE,U,Retired,,87
155381,M,24,OVE,C,Full-time,Manufacturing,72
155382,M,65,NOH,O,Retired,,260
155384,M,72,ZUI,U,Retired,,217
155385,M,67,NOB,U,Retired,,126
155386,F,25,UTR,C,Full-time,Retail,84
155387,M,50,NOB,C,Full-time,Education,151
155388,M,42,DRE,U,Self-employed,Manufacturing,42
155389,M,53,ZUI,C,Full-time,Finance,173
155390,F,30,NOH,U,Part-time,Education,72
155391,M,21,UTR,U,Part-time,Retail,36
155392,F,64,NOH,U,Self-employed,Technology,247
155393,M,39,NOB,J,Self-employed,Technology,128
155395,M,69,UTR,M,Retired,,237
155396,M,44,NOB,U,Self-employed,Technology,204
155397,M,57,ZUI,M,Full-time,Education,48
155398,M,42,DRE,J,Part-time,Retail,198
155399,F,26,FLE,J,Full-time,Education,96
155400,F,60,GEL,C,Part-time,Education,111
155401,F,28,GEL,O,Part-time,Public Sector,96
155402,F,26,NOH,J,Part-time,Education,86
155404,F,26,ZUI,M,Full-time,Finance,96
155405,M,52,NOB,U,Full-time,Technology,257
155407,F,24,ZUI,M,Full-time,Manufacturing,44
155409,M,46,OVE,C,Part-time,Healthcare,110
155410,F,19,ZUI,O,Part-time,Public Sector,32
155411,M,31,ZUI,C,Full-time,Public Sector,156
155412,M,50,ZUI,C,Full-time,Finance,168
155413,F,49,ZUI,C,Part-time,Retail,46
155414,M,37,ZUI,U,Part-time,Public Sector,79
155416,M,68,LIM,U,Retired,,138
155417,M,68,ZUI,U,Retired,,266
155418,M,51,ZUI,U,Full-time,Public Sector,144
155420,M,33,NOB,U,Full-time,Manufacturing,19
155421,F,29,NOH,U,Part-time,Healthcare,132
155422,M,66,UTR,U,Unemployed,,237
155423,M,60,LIM,U,Self-employed,Technology,244
155424,M,21,NOH,C,Self-employed,Retail,36
155425,F,36,FRI,C,Part-time,Manufacturing,155
155426,F,57,NOB,U,Self-employed,Public Sector,136
155427,F,30,ZUI,C,Full-time,Finance,125
155428,F,64,FRI,O,Unemployed,,221
155429,M,26,GEL,U,Full-time,Finance,47
155430,M,46,ZUI,U,Full-time,Public Sector,195
155431,F,63,NOH,O,Part-time,Retail,206
155432,F,27,GEL,C,Full-time,Public Sector,20
155433,M,70,ZUI,U,Retired,,246
155434,M,46,ZEE,J,Full-time,Technology,178
155435,F,57,GEL,U,Self-employed,Retail,242
155436,F,29,ZUI,U,Full-time,Finance,127
155437,F,61,ZUI,M,Part-time,Healthcare,213
155439,M,72,UTR,O,Retired,,169
155440,M,34,UTR,C,Full-time,Public Sector,192
155441,M,48,NOH,U,Part-time,Education,95
155442,F,35,OVE,C,Part-time,Retail,204
155443,F,23,NOB,M,Full-time,Manufacturing,60
155444,M,20,ZUI,C,Part-time,Public Sector,24
155445,F,70,NOH,U,Retired,,261
155446,M,51,ZEE,C,Full-time,Manufacturing,235
155448,F,31,ZUI,C,Full-time,Healthcare,156
155449,M,62,OVE,M,Unemployed,,239
155450,M,48,ZUI,U,Full-time,Healthcare,124
155451,M,61,FLE,C,Unemployed,,297
155452,F,24,NOB,J,Unemployed,,72
155453,F,70,GEL,C,Retired,,214
155454,M,42,GEL,C,Full-time,Healthcare,148
155455,F,43,NOH,U,Unemployed,,219
155456,F,31,ZUI,C,Full-time,Public Sector,156
155457,M,48,UTR,J,Self-employed,Manufacturing,140
155458,M,60,UTR,J,Unemployed,,192
155459,M,26,OVE,C,Full-time,Technology,96
155460,M,53,UTR,O,Self-employed,Manufacturing,142
155461,M,60,NOH,U,Unemployed,,134
155463,F,34,ZUI,C,Full-time,Healthcare,154
155464,M,52,GEL,U,Full-time,Retail,227
155466,F,53,ZUI,J,Full-time,Manufacturing,187
155467,M,42,FLE,M,Unemployed,,272
155468,M,59,DRE,J,Part-time,Technology,176
155469,M,19,ZEE,U,Student,,31
155470,F,63,NOB,U,Part-time,Healthcare,283
155472,M,57,LIM,U,Full-time,Education,240
155473,F,32,OVE,O,Part-time,Finance,38
155474,F,29,NOB,C,Full-time,Finance,57
155476,M,64,UTR,U,Part-time,Public Sector,299
155477,M,46,ZEE,U,Full-time,Technology,71
155478,M,25,ZUI,C,Full-time,Technology,84
155479,F,23,OVE,U,Self-employed,Retail,24
155481,F,27,GEL,U,Full-time,Manufacturing,68
155482,F,38,GEL,U,Full-time,Retail,94
155483,F,50,NOH,C,Full-time,Education,67
155484,M,51,NOB,U,Full-time,Manufacturing,112
155485,M,29,LIM,U,Self-employed,Retail,61
155486,F,61,GEL,J,Part-time,Education,138
155487,F,30,ZUI,U,Unemployed,,144
155488,F,24,UTR,O,Unemployed,,72
155489,M,32,FRI,C,Full-time,Finance,100
155490,M,23,FLE,U,Self-employed,Manufacturing,60
155492,M,25,UTR,U,Full-time,Education,84
155493,M,24,OVE,C,Part-time,Public Sector,72
155494,M,31,NOH,J,Part-time,Education,156
155495,M,45,ZUI,C,Full-time,Education,55
155496,M,26,GEL,M,Full-time,Technology,96
155497,M,42,NOB,O,Full-time,Finance,64
155498,F,71,GEL,C,Retired,,55
155499,M,42,NOH,C,Full-time,Education,182
155500,M,38,LIM,U,Full-time,Retail,90
155501,M,61,NOH,C,Full-time,Manufacturing,33
155502,F,41,OVE,J,Full-time,Healthcare,206
155503,M,30,NOB,U,Full-time,Education,144
155504,F,26,ZUI,C,Part-time,Healthcare,30
155505,M,19,GEL,U,Full-time,Healthcare,38
155506,F,51,DRE,O,Full-time,Retail,67
155508,F,55,NOH,C,Self-employed,Public Sector,189
155509,F,31,GEL,U,Full-time,Education,156
155510,F,39,GEL,U,Self-employed,Finance,141
155512,F,34,GEL,U,Full-time,Healthcare,192
155513,M,28,OVE,C,Full-time,Technology,61
155514,F,57,NOB,J,Part-time,Retail,249
155515,F,50,NOB,U,Full-time,Technology,69
155516,M,72,GEL,C,Retired,,173
155517,M,62,ZUI,U,Full-time,Technology,79
155518,F,61,UTR,M,Part-time,Retail,91
155519,F,76,ZUI,C,Retired,,135
155520,F,23,GEL,O,Unemployed,,22
155521,M,53,ZUI,J,Full-time,Technology,163
155522,M,62,UTR,U,Full-time,Technology,207
