cust_id,gender,age,province,religion,work_type,work_sector,tenure,work_sector_missing
161963,F,29,GEL,U,Part-time,Retail,54,False
161964,F,38,ZUI,U,Full-time,Manufacturing,151,False
161967,M,33,NOH,O,Full-time,Manufacturing,73,False
161968,M,21,ZUI,U,Part-time,Retail,36,False
161969,M,33,ZUI,U,Full-time,Finance,180,False
161970,F,32,ZUI,U,Part-time,Public Sector,168,False
161971,F,52,ZUI,U,Full-time,Technology,212,False
161973,M,47,GEL,J,Part-time,Healthcare,98,False
161974,F,20,GRO,U,Student,Education,24,True
161975,M,59,NOB,M,Full-time,Technology,77,False
161976,F,21,GEL,U,Student,Education,36,True
161977,F,49,NOH,C,Self-employed,Technology,202,False
161979,F,55,ZUI,C,Part-time,Technology,188,False
161980,M,20,NOH,U,Part-time,Education,34,False
161981,M,34,OVE,M,Full-time,Public Sector,192,False
161982,M,38,ZUI,C,Full-time,Technology,197,False
161983,F,72,ZUI,O,Retired,Not Applicable,220,True
161984,F,63,NOH,U,Self-employed,Finance,70,False
161986,M,21,NOH,U,Self-employed,Retail,36,False
161987,M,49,GEL,U,Full-time,Technology,181,False
161988,M,26,FLE,C,Full-time,Public Sector,91,False
161989,F,45,DRE,C,Full-time,Manufacturing,256,False
161990,M,42,DRE,C,Full-time,Finance,162,False
161991,F,34,ZUI,M,Self-employed,Finance,192,False
161992,F,29,GEL,U,Part-time,Education,29,False
161993,F,38,UTR,U,Self-employed,Manufacturing,238,False
161994,F,66,ZUI,C,Retired,Not Applicable,83,True
161995,F,37,ZUI,C,Full-time,Healthcare,211,False
161996,F,37,NOB,C,Unemployed,Not Applicable,191,True
161997,M,20,DRE,U,Student,Education,34,True
161998,F,55,ZUI,C,Full-time,Healthcare,231,False
161999,F,67,NOB,U,Retired,Not Applicable,303,True
162000,M,63,NOB,M,Part-time,Education,234,False
162001,F,63,OVE,C,Full-time,Education,122,False
162003,M,46,ZUI,O,Full-time,Technology,171,False
162004,F,44,NOH,C,Full-time,Finance,127,False
162005,M,22,OVE,U,Part-time,Education,48,False
162006,M,25,UTR,U,Part-time,Retail,84,False
162007,M,46,NOB,U,Full-time,Healthcare,196,False
162008,M,39,NOH,U,Full-time,Healthcare,30,False
162009,F,39,GEL,O,Unemployed,Not Applicable,98,True
162010,F,32,NOH,C,Part-time,Manufacturing,91,False
162011,M,25,GRO,J,Full-time,Finance,78,False
162014,M,22,GEL,C,Part-time,Retail,44,False
162016,M,22,GRO,J,Part-time,Healthcare,48,False
162017,M,42,NOH,C,Full-time,Manufacturing,167,False
162018,M,48,GRO,U,Part-time,Retail,173,False
162019,F,58,GEL,U,Full-time,Finance,182,False
162020,M,39,NOH,C,Full-time,Technology,104,False
162021,F,41,NOB,C,Full-time,Finance,172,False
162022,F,28,GEL,J,Full-time,Public Sector,69,False
162023,F,43,FRI,J,Full-time,Public Sector,249,False
162024,F,47,UTR,J,Full-time,Public Sector,198,False
162026,F,43,ZUI,U,Full-time,Finance,207,False
162027,F,40,ZUI,M,Unemployed,Not Applicable,37,True
162028,F,68,GRO,U,Unemployed,Not Applicable,183,True
162029,F,34,GEL,J,Full-time,Manufacturing,192,False
162031,M,55,FLE,J,Full-time,Technology,232,False
162032,F,63,NOH,C,Full-time,Public Sector,191,False
162034,M,40,FLE,O,Self-employed,Education,180,False
162035,F,30,FRI,C,Full-time,Technology,28,False
162037,F,43,ZUI,U,Part-time,Public Sector,86,False
162038,M,23,OVE,C,Part-time,Public Sector,60,False
162039,F,43,ZEE,U,Unemployed,Not Applicable,197,True
162040,M,39,ZUI,M,Full-time,Finance,251,False
162041,F,47,GEL,J,Full-time,Technology,104,False
162042,M,28,LIM,C,Self-employed,Technology,56,False
162043,M,41,NOH,C,Full-time,Education,189,False
162044,F,42,NOB,O,Part-time,Public Sector,138,False
162046,F,37,ZUI,M,Full-time,Finance,195,False
162047,M,24,NOB,C,Full-time,Retail,72,False
162048,F,48,UTR,C,Full-time,Manufacturing,284,False
162049,F,22,ZUI,M,Part-time,Healthcare,48,False
162050,M,59,NOH,C,Full-time,Finance,213,False
162051,F,20,LIM,C,Full-time,Manufacturing,34,False
162052,F,36,ZUI,J,Part-time,Education,74,False
162053,F,64,NOH,U,Part-time,Retail,226,False
162054,M,40,NOH,O,Self-employed,Finance,161,False
162055,M,35,GRO,U,Full-time,Technology,40,False
162057,F,28,GEL,M,Full-time,Education,120,False
162058,M,52,FRI,C,Unemployed,Not Applicable,193,True
162059,F,50,NOB,U,Full-time,Public Sector,222,False
162060,F,25,ZUI,M,Unemployed,Not Applicable,28,True
162061,M,33,ZUI,J,Full-time,Finance,180,False
162062,F,46,GEL,M,Full-time,Finance,156,False
162064,M,44,GEL,O,Full-time,Healthcare,278,False
162065,M,76,NOH,U,Retired,Not Applicable,257,True
162066,F,40,ZUI,U,Part-time,Healthcare,49,False
162067,F,61,ZUI,O,Self-employed,Education,220,False
162068,F,64,NOB,C,Full-time,Manufacturing,185,False
162070,F,32,OVE,U,Part-time,Healthcare,168,False
162071,F,55,NOH,U,Full-time,Public Sector,197,False
162072,M,46,NOB,O,Full-time,Manufacturing,41,False
162073,F,40,NOB,M,Self-employed,Manufacturing,168,False
162074,F,55,NOH,U,Full-time,Retail,279,False
162075,F,28,NOH,U,Full-time,Manufacturing,120,False
162076,M,54,GEL,U,Full-time,Education,173,False
162077,M,65,NOH,J,Retired,Not Applicable,272,True
162078,M,35,GEL,U,Full-time,Finance,62,False
162079,M,68,ZUI,O,Retired,Not Applicable,144,True
162080,M,38,ZEE,O,Full-time,Finance,167,False
162081,M,66,ZEE,C,Retired,Not Applicable,238,True
162082,M,36,ZUI,C,Part-time,Healthcare,134,False
162083,F,66,FRI,C,Retired,Not Applicable,261,True
162084,F,53,NOH,C,Part-time,Healthcare,219,False
162086,F,42,GEL,U,Full-time,Public Sector,266,False
162087,F,51,UTR,O,Part-time,Education,209,False
162088,F,50,GEL,U,Full-time,Healthcare,172,False
162089,F,45,GEL,O,Self-employed,Retail,214,False
162090,F,67,OVE,M,Retired,Not Applicable,78,True
162091,F,49,ZUI,U,Full-time,Technology,260,False
162092,F,42,ZUI,U,Full-time,Technology,37,False
162094,F,47,GEL,U,Full-time,Technology,193,False
162095,M,37,GEL,U,Part-time,Retail,115,False
162096,F,61,GEL,C,Part-time,Education,255,False
162097,M,58,UTR,U,Self-employed,Technology,128,False
162098,M,26,NOH,O,Part-time,Retail,96,False
162099,F,21,NOH,U,Part-time,Finance,38,False
162100,M,27,LIM,U,Part-time,Education,36,False
162101,F,48,LIM,U,Unemployed,Not Applicable,97,True
162102,F,39,NOB,U,Part-time,Healthcare,82,False
162103,F,42,UTR,C,Full-time,Finance,178,False
162104,F,36,ZUI,U,Full-time,Technology,125,False
162106,M,61,NOH,U,Part-time,Finance,217,False
162107,F,26,NOB,M,Full-time,Public Sector,96,False
162108,F,30,GEL,U,Full-time,Education,144,False
162109,F,41,ZUI,U,Part-time,Retail,78,False
162110,F,77,NOB,U,Retired,Not Applicable,100,True
162111,M,49,NOB,U,Full-time,Manufacturing,79,False
162112,M,24,LIM,U,Full-time,Public Sector,72,False
162113,F,58,GEL,M,Full-time,Manufacturing,128,False
162114,M,58,NOH,O,Full-time,Finance,63,False
162115,M,30,NOH,U,Full-time,Education,77,False
162116,F,33,NOB,C,Full-time,Healthcare,73,False
162117,M,67,GRO,U,Retired,Not Applicable,220,True
162118,F,51,GEL,C,Part-time,Public Sector,163,False
162119,M,54,ZEE,O,Part-time,Healthcare,223,False
162120,F,74,OVE,O,Retired,Not Applicable,216,True
162121,M,20,NOB,C,Part-time,Education,24,False
162122,M,49,NOH,U,Full-time,Manufacturing,71,False
162123,M,26,ZUI,C,Part-time,Healthcare,46,False
162124,F,67,NOH,J,Retired,Not Applicable,282,True
162125,M,30,NOB,C,Full-time,Education,48,False
162127,F,61,FRI,M,Full-time,Technology,106,False
162128,M,50,ZUI,M,Part-time,Public Sector,176,False
162129,F,45,LIM,C,Part-time,Healthcare,249,False
162130,F,54,OVE,C,Part-time,Manufacturing,241,False
162131,M,54,GEL,U,Full-time,Finance,175,False
162132,F,66,LIM,U,Retired,Not Applicable,83,True
162133,M,58,GEL,C,Full-time,Retail,193,False
162134,F,58,LIM,M,Part-time,Education,162,False
162136,M,36,DRE,C,Full-time,Manufacturing,180,False
162137,F,26,ZUI,O,Part-time,Retail,96,False
162138,F,24,NOH,U,Full-time,Healthcare,72,False
162139,F,43,NOB,U,Unemployed,Not Applicable,264,True
162140,F,44,LIM,U,Full-time,Technology,255,False
162142,F,50,NOB,U,Full-time,Manufacturing,112,False
162143,M,59,LIM,C,Unemployed,Not Applicable,216,True
162144,F,74,NOB,U,Retired,Not Applicable,207,True
162145,F,46,OVE,J,Unemployed,Not Applicable,110,True
162146,M,62,ZUI,M,Full-time,Manufacturing,214,False
162147,F,44,OVE,U,Full-time,Retail,243,False
162148,M,44,UTR,M,Full-time,Manufacturing,219,False
162149,F,60,OVE,C,Self-employed,Manufacturing,90,False
162150,F,31,ZEE,C,Full-time,Healthcare,40,False
162151,M,50,GEL,O,Full-time,Finance,142,False
162152,M,33,LIM,U,Self-employed,Finance,180,False
162153,M,47,NOH,O,Full-time,Healthcare,207,False
162154,F,33,ZUI,M,Full-time,Retail,48,False
162155,F,31,NOB,U,Full-time,Education,75,False
162156,M,26,OVE,O,Part-time,Retail,96,False
162157,M,20,GEL,C,Part-time,Retail,24,False
162158,M,62,NOB,U,Part-time,Retail,205,False
162159,M,53,NOH,U,Full-time,Public Sector,201,False
162160,F,30,LIM,M,Full-time,Manufacturing,144,False
162161,F,56,GEL,O,Part-time,Retail,143,False
162162,F,62,NOH,U,Part-time,Public Sector,209,False
162163,F,61,ZUI,O,Full-time,Technology,275,False
162164,M,63,DRE,U,Self-employed,Manufacturing,88,False
162165,M,40,GEL,U,Self-employed,Retail,223,False
162166,M,44,GEL,U,Full-time,Technology,256,False
162167,M,34,ZUI,C,Part-time,Healthcare,100,False
162168,F,60,GEL,C,Full-time,Education,122,False
162169,M,30,LIM,U,Unemployed,Not Applicable,144,True
162170,M,50,FRI,U,Part-time,Retail,30,False
162171,F,38,GEL,C,Self-employed,Technology,42,False
162172,M,34,ZEE,C,Full-time,Technology,191,False
162173,F,53,NOH,C,Self-employed,Finance,222,False
162174,M,61,NOB,U,Full-time,Manufacturing,145,False
162175,F,47,ZUI,O,Self-employed,Technology,248,False
162176,M,20,NOH,C,Self-employed,Education,35,False
162177,F,59,NOB,O,Self-employed,Technology,259,False
162180,F,47,ZUI,U,Part-time,Healthcare,55,False
162181,F,73,ZUI,C,Part-time,Education,169,False
162182,F,67,ZUI,C,Retired,Not Applicable,218,True
162183,M,59,NOH,U,Part-time,Retail,249,False
162184,M,23,GEL,C,Full-time,Education,60,False
162185,M,71,ZUI,U,Retired,Not Applicable,234,True
162186,F,21,OVE,U,Full-time,Public Sector,30,False
162187,F,49,NOB,M,Self-employed,Manufacturing,84,False
162188,F,31,GRO,U,Full-time,Public Sector,45,False
162189,F,60,NOH,M,Full-time,Public Sector,68,False
162190,M,22,ZUI,O,Student,Education,48,True
162191,M,37,DRE,U,Full-time,Healthcare,35,False
162192,M,32,OVE,U,Full-time,Technology,168,False
162193,F,31,OVE,M,Full-time,Public Sector,156,False
162194,M,56,FLE,C,Full-time,Education,246,False
162195,M,26,GEL,M,Full-time,Education,96,False
162196,F,46,NOB,U,Full-time,Retail,166,False
162197,F,20,LIM,C,Part-time,Education,30,False
162198,F,22,NOH,M,Full-time,Manufacturing,48,False
162199,M,25,NOH,U,Self-employed,Manufacturing,84,False
162200,M,35,NOH,U,Full-time,Manufacturing,39,False
162202,F,62,LIM,O,Full-time,Retail,150,False
162204,F,50,NOB,U,Part-time,Finance,188,False
162205,M,43,ZUI,C,Full-time,Manufacturing,55,False
162206,F,24,NOB,C,Self-employed,Technology,72,False
162207,F,23,NOB,J,Self-employed,Healthcare,60,False
162208,F,61,UTR,U,Full-time,Public Sector,69,False
162209,M,64,NOH,U,Part-time,Healthcare,186,False
162210,M,54,ZUI,M,Self-employed,Healthcare,119,False
162211,M,34,NOB,J,Self-employed,Technology,189,False
162212,M,19,ZUI,C,Student,Education,27,True
162213,F,61,ZUI,U,Full-time,Manufacturing,236,False
162214,F,45,NOB,C,Full-time,Retail,102,False
162215,F,30,NOH,M,Full-time,Manufacturing,26,False
162216,M,46,ZUI,C,Unemployed,Not Applicable,182,True
162217,M,58,FLE,C,Full-time,Finance,250,False
162218,F,30,NOB,O,Full-time,Public Sector,144,False
162219,F,53,DRE,U,Full-time,Manufacturing,105,False
162220,M,46,OVE,U,Full-time,Education,220,False
162221,F,37,FRI,J,Full-time,Finance,93,False
162222,F,62,UTR,C,Full-time,Healthcare,163,False
162223,F,55,GEL,C,Self-employed,Technology,216,False
162224,F,35,OVE,C,Full-time,Retail,166,False
162225,M,33,ZUI,O,Self-employed,Technology,180,False
162226,F,57,ZUI,O,Unemployed,Not Applicable,256,True
162227,M,27,OVE,U,Full-time,Manufacturing,108,False
162228,M,61,GEL,M,Self-employed,Technology,62,False
162229,F,23,ZUI,O,Unemployed,Not Applicable,38,True
162230,F,72,NOB,U,Retired,Not Applicable,210,True
162231,M,51,OVE,U,Full-time,Public Sector,95,False
162236,M,42,ZUI,U,Full-time,Technology,80,False
162237,F,64,ZUI,C,Part-time,Public Sector,222,False
162238,F,47,UTR,M,Full-time,Retail,267,False
162239,F,51,GRO,C,Full-time,Manufacturing,172,False
162240,M,51,DRE,U,Part-time,Healthcare,157,False
162241,M,52,NOB,C,Part-time,Healthcare,116,False
162242,M,37,NOB,U,Self-employed,Technology,112,False
162243,M,32,NOH,C,Full-time,Healthcare,162,False
162244,F,55,NOH,C,Full-time,Finance,129,False
162245,M,77,GEL,O,Full-time,Public Sector,165,False
162246,F,41,ZUI,C,Full-time,Manufacturing,217,False
162247,M,41,NOB,C,Full-time,Manufacturing,58,False
162248,M,78,ZUI,U,Retired,Not Applicable,242,True
162249,F,50,ZUI,U,Part-time,Public Sector,222,False
162250,F,49,OVE,O,Full-time,Technology,40,False
162251,M,74,ZUI,C,Retired,Not Applicable,177,True
162252,F,22,NOB,U,Unemployed,Not Applicable,34,True
162253,F,52,NOH,U,Part-time,Retail,47,False
162254,F,21,GRO,C,Part-time,Education,36,False
162255,F,35,GEL,U,Full-time,Education,35,False
162256,F,39,OVE,U,Part-time,Retail,157,False
162257,M,31,GEL,U,Full-time,Finance,108,False
162258,M,50,ZEE,C,Full-time,Retail,240,False
162259,M,60,ZUI,C,Full-time,Technology,46,False
162260,M,21,NOH,M,Student,Education,39,True
162262,F,29,NOH,U,Full-time,Education,132,False
162263,M,24,NOH,J,Part-time,Education,72,False
162264,F,51,ZUI,U,Full-time,Finance,186,False
162265,M,50,ZUI,U,Full-time,Technology,75,False
162266,F,25,ZUI,C,Full-time,Technology,47,False
162267,M,62,ZUI,U,Part-time,Technology,133,False
162268,M,58,ZUI,C,Part-time,Retail,86,False
162269,F,53,GRO,O,Part-time,Education,65,False
162270,M,42,OVE,J,Full-time,Technology,112,False
162271,F,46,ZUI,C,Self-employed,Finance,40,False
162272,M,66,GEL,M,Retired,Not Applicable,198,True
162273,F,41,FLE,C,Full-time,Healthcare,139,False
162274,M,39,ZUI,U,Full-time,Education,37,False
162275,M,28,NOH,J,Full-time,Technology,85,False
162276,F,72,GRO,M,Retired,Not Applicable,68,True
162278,F,26,NOH,O,Full-time,Manufacturing,93,False
162279,F,21,UTR,U,Student,Education,36,True
162280,M,61,ZUI,J,Unemployed,Not Applicable,213,True
162281,F,45,FLE,J,Full-time,Technology,226,False
162282,F,66,ZUI,U,Full-time,Finance,225,False
162283,F,31,FRI,C,Self-employed,Retail,115,False
162285,M,47,ZUI,C,Part-time,Public Sector,182,False
162286,M,44,ZUI,U,Part-time,Education,71,False
162288,M,53,UTR,C,Full-time,Finance,89,False
162289,F,57,FLE,C,Part-time,Education,121,False
162291,F,67,NOH,C,Full-time,Manufacturing,108,False
162292,F,51,UTR,C,Part-time,Retail,168,False
162294,M,40,ZUI,C,Part-time,Healthcare,263,False
162295,M,78,NOB,U,Retired,Not Applicable,209,True
162296,F,40,NOB,U,Part-time,Public Sector,70,False
162297,F,38,LIM,C,Full-time,Technology,122,False
162298,M,66,ZUI,C,Self-employed,Retail,238,False
162299,F,57,NOH,M,Part-time,Public Sector,236,False
162300,F,54,OVE,C,Part-time,Retail,164,False
162301,M,51,NOH,C,Full-time,Public Sector,194,False
162302,M,63,FLE,U,Self-employed,Manufacturing,36,False
162303,M,46,NOB,O,Part-time,Education,221,False
162304,F,46,ZUI,U,Part-time,Finance,226,False
162305,F,43,LIM,U,Self-employed,Education,160,False
162306,M,62,GEL,M,Self-employed,Technology,223,False
162308,F,20,NOB,U,Part-time,Healthcare,41,False
162309,M,43,GEL,J,Full-time,Public Sector,213,False
162310,M,34,NOB,C,Full-time,Manufacturing,28,False
162311,M,31,NOH,J,Part-time,Education,34,False
162312,M,39,DRE,C,Part-time,Healthcare,142,False
162313,F,33,FRI,U,Part-time,Retail,48,False
162314,F,22,GEL,C,Student,Education,48,True
162315,M,37,ZEE,J,Part-time,Retail,151,False
162316,F,45,ZUI,U,Unemployed,Not Applicable,185,True
162317,F,82,ZUI,U,Retired,Not Applicable,210,True
162318,M,31,GEL,U,Full-time,Retail,39,False
162319,M,54,UTR,J,Full-time,Public Sector,119,False
162322,M,50,NOB,J,Full-time,Finance,250,False
162323,M,59,NOB,U,Part-time,Education,89,False
162324,M,49,NOH,U,Full-time,Healthcare,242,False
162325,M,25,ZUI,C,Full-time,Healthcare,60,False
162326,F,46,NOB,U,Full-time,Manufacturing,77,False
162327,F,34,ZUI,U,Full-time,Manufacturing,192,False
162328,M,25,ZEE,C,Part-time,Retail,49,False
162329,F,34,UTR,C,Full-time,Public Sector,192,False
162330,F,23,ZUI,U,Full-time,Healthcare,60,False
162331,M,25,GEL,J,Unemployed,Not Applicable,84,True
162332,F,24,ZEE,M,Part-time,Healthcare,72,False
162333,F,48,ZUI,U,Part-time,Education,49,False
162334,M,50,GEL,C,Full-time,Retail,177,False
162335,F,32,GEL,U,Part-time,Education,53,False
162336,F,37,NOH,C,Full-time,Education,43,False
162337,F,40,ZUI,U,Part-time,Retail,62,False
162338,F,58,GEL,U,Part-time,Retail,41,False
162339,M,68,NOH,J,Retired,Not Applicable,251,True
162340,M,33,GEL,U,Full-time,Retail,141,False
162341,M,49,GEL,J,Part-time,Retail,101,False
162342,F,22,OVE,M,Full-time,Healthcare,48,False
162343,F,55,ZUI,U,Full-time,Manufacturing,54,False
162344,M,41,OVE,C,Part-time,Retail,204,False
162346,F,39,NOH,U,Full-time,Manufacturing,187,False
162347,F,59,GEL,C,Full-time,Manufacturing,111,False
162348,M,27,ZEE,J,Full-time,Finance,107,False
162349,F,52,NOB,J,Full-time,Retail,178,False
162350,M,62,UTR,C,Part-time,Technology,195,False
162351,F,34,NOB,U,Full-time,Public Sector,63,False
162352,M,37,GRO,O,Part-time,Retail,97,False
162353,F,21,DRE,O,Student,Education,40,True
162354,F,24,ZUI,U,Full-time,Education,72,False
162355,M,47,ZUI,U,Full-time,Education,169,False
162356,M,41,UTR,O,Full-time,Finance,122,False
162357,F,25,ZUI,O,Full-time,Public Sector,39,False
162358,F,45,NOH,O,Full-time,Public Sector,85,False
162359,M,57,NOH,U,Part-time,Education,167,False
162360,F,35,GEL,C,Part-time,Education,102,False
162361,F,43,NOH,U,Full-time,Public Sector,88,False
162362,F,35,ZUI,C,Self-employed,Finance,180,False
162363,F,42,LIM,O,Self-employed,Manufacturing,288,False
162365,M,56,UTR,J,Part-time,Technology,135,False
162367,F,49,ZUI,U,Full-time,Education,246,False
162368,F,76,GEL,C,Retired,Not Applicable,246,True
162369,F,23,OVE,U,Full-time,Manufacturing,60,False
162370,F,50,ZUI,U,Part-time,Healthcare,178,False
162371,F,53,NOB,U,Full-time,Healthcare,71,False
162372,M,51,NOH,U,Part-time,Public Sector,93,False
162374,F,45,ZUI,U,Full-time,Education,147,False
162375,M,24,ZUI,O,Part-time,Healthcare,40,False
162376,M,54,OVE,U,Full-time,Technology,208,False
162377,F,31,ZUI,J,Full-time,Manufacturing,156,False
162378,F,27,ZUI,U,Part-time,Technology,108,False
162379,F,23,OVE,C,Full-time,Retail,30,False
162380,M,44,DRE,C,Full-time,Finance,113,False
162381,M,50,ZUI,O,Unemployed,Not Applicable,235,True
162382,M,30,ZUI,U,Full-time,Public Sector,144,False
162383,F,59,LIM,M,Full-time,Technology,225,False
162385,M,57,UTR,M,Part-time,Retail,48,False
162386,F,43,NOH,C,Full-time,Manufacturing,251,False
162387,F,58,OVE,U,Full-time,Finance,207,False
162389,F,55,OVE,U,Self-employed,Manufacturing,99,False
162390,M,33,GEL,C,Full-time,Technology,84,False
162391,F,38,ZUI,C,Self-employed,Healthcare,172,False
162392,F,51,ZUI,M,Self-employed,Retail,80,False
162393,F,23,GEL,U,Full-time,Manufacturing,33,False
162394,M,62,GEL,U,Part-time,Manufacturing,225,False
162395,M,55,ZUI,O,Full-time,Education,225,False
162396,M,51,UTR,M,Full-time,Education,238,False
162397,M,66,ZUI,U,Retired,Not Applicable,112,True
162398,F,53,NOH,M,Full-time,Technology,203,False
162399,F,63,UTR,U,Part-time,Healthcare,305,False
162400,F,20,ZUI,U,Part-time,Education,26,False
162402,M,40,NOH,U,Full-time,Public Sector,220,False
162403,F,68,DRE,U,Retired,Not Applicable,228,True
162404,F,64,ZUI,C,Full-time,Healthcare,235,False
162405,M,49,UTR,C,Full-time,Manufacturing,140,False
162406,M,52,OVE,O,Full-time,Public Sector,143,False
162407,F,59,NOH,C,Full-time,Technology,248,False
162408,F,64,GEL,U,Self-employed,Technology,183,False
162409,F,53,NOH,M,Part-time,Manufacturing,114,False
162410,F,46,UTR,U,Full-time,Manufacturing,165,False
162411,M,21,ZUI,U,Part-time,Retail,36,False
162412,F,31,GEL,C,Full-time,Public Sector,156,False
162413,M,27,OVE,C,Full-time,Manufacturing,108,False
162415,M,20,NOH,U,Part-time,Technology,29,False
162418,F,24,ZUI,U,Unemployed,Not Applicable,50,True
162419,M,38,NOB,U,Full-time,Public Sector,84,False
162420,F,19,NOH,C,Part-time,Manufacturing,38,False
162421,M,52,NOH,O,Full-time,Healthcare,165,False
162422,F,44,FRI,M,Full-time,Healthcare,176,False
